"","EventYear","Plot","Transect","Quadrat","mean","sd","mean_loss","sd_loss","mean_gain","sd_gain","yrID","quadnum","PPT","PPT_l1","PPT_l2","PPT_l3","PPT_l4","PPT_l5","PPT_l6","PPT_l7","PPT_l8","PPT_l9","PPT_l10","PPT_l11","PPT_l12","PPT_l13","PPT_l14","PPT_l15","PPT_l16","PPT_l17","PPT_l18","PPT_l19","PPT_l20","VPD","VPD_l1","VPD_l2","VPD_l3","VPD_l4","VPD_l5","VPD_l6","VPD_l7","VPD_l8","VPD_l9","VPD_l10","VPD_l11","VPD_l12","VPD_l13","VPD_l14","VPD_l15","VPD_l16","VPD_l17","VPD_l18","VPD_l19","VPD_l20"
"11",2007,"S08","A",1,NA,NA,NA,NA,NA,NA,1,41,165.36580335683,15.6942823056862,13.7451401228523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.24177255013,76.9837284658928,41.5614209790204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2007,"S08","A",2,NA,NA,NA,NA,NA,NA,1,42,165.36580335683,15.6942823056862,13.7451401228523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.24177255013,76.9837284658928,41.5614209790204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",2007,"S08","A",3,NA,NA,NA,NA,NA,NA,1,43,165.36580335683,15.6942823056862,13.7451401228523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.24177255013,76.9837284658928,41.5614209790204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",2007,"S08","A",4,NA,NA,NA,NA,NA,NA,1,44,165.36580335683,15.6942823056862,13.7451401228523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.24177255013,76.9837284658928,41.5614209790204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",2007,"S08","A",5,NA,NA,NA,NA,NA,NA,1,45,165.36580335683,15.6942823056862,13.7451401228523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.24177255013,76.9837284658928,41.5614209790204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",2007,"S09","A",1,NA,NA,NA,NA,NA,NA,1,11,133.080720702311,22.5224190575952,15.4940522524412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.968734183985,78.1218222615768,43.2312853402532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",2007,"S09","A",2,NA,NA,NA,NA,NA,NA,1,12,133.080720702311,22.5224190575952,15.4940522524412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.968734183985,78.1218222615768,43.2312853402532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",2007,"S09","A",3,NA,NA,NA,NA,NA,NA,1,13,133.080720702311,22.5224190575952,15.4940522524412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.968734183985,78.1218222615768,43.2312853402532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",2007,"S09","A",4,NA,NA,NA,NA,NA,NA,1,14,133.080720702311,22.5224190575952,15.4940522524412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.968734183985,78.1218222615768,43.2312853402532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",2007,"S09","A",5,NA,NA,NA,NA,NA,NA,1,15,133.080720702311,22.5224190575952,15.4940522524412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.968734183985,78.1218222615768,43.2312853402532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",2007,"S10","B",1,NA,NA,NA,NA,NA,NA,1,21,150.881609726384,16.8651069123508,14.0647984769418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.094222045064,77.730942484096,41.9213882240504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",2007,"S10","B",2,NA,NA,NA,NA,NA,NA,1,22,150.881609726384,16.8651069123508,14.0647984769418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.094222045064,77.730942484096,41.9213882240504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",2007,"S10","B",3,NA,NA,NA,NA,NA,NA,1,23,150.881609726384,16.8651069123508,14.0647984769418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.094222045064,77.730942484096,41.9213882240504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",2007,"S10","B",4,NA,NA,NA,NA,NA,NA,1,24,150.881609726384,16.8651069123508,14.0647984769418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.094222045064,77.730942484096,41.9213882240504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",2007,"S10","B",5,NA,NA,NA,NA,NA,NA,1,25,150.881609726384,16.8651069123508,14.0647984769418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.094222045064,77.730942484096,41.9213882240504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",2007,"S12","C",1,NA,NA,NA,NA,NA,NA,1,16,130.829476165779,21.6104030045485,15.1752807523728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.720621263102,77.3560371308719,42.4209436617304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",2007,"S12","C",2,NA,NA,NA,NA,NA,NA,1,17,130.829476165779,21.6104030045485,15.1752807523728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.720621263102,77.3560371308719,42.4209436617304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",2007,"S12","C",3,NA,NA,NA,NA,NA,NA,1,18,130.829476165779,21.6104030045485,15.1752807523728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.720621263102,77.3560371308719,42.4209436617304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",2007,"S12","C",4,NA,NA,NA,NA,NA,NA,1,19,130.829476165779,21.6104030045485,15.1752807523728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.720621263102,77.3560371308719,42.4209436617304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",2007,"S12","C",5,NA,NA,NA,NA,NA,NA,1,20,130.829476165779,21.6104030045485,15.1752807523728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.720621263102,77.3560371308719,42.4209436617304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",2007,"S13","A",1,NA,NA,NA,NA,NA,NA,1,26,132.705549024305,22.4051860596728,15.438446003889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.361001556826,77.4216846870461,42.7410972736588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",2007,"S13","A",2,NA,NA,NA,NA,NA,NA,1,27,132.705549024305,22.4051860596728,15.438446003889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.361001556826,77.4216846870461,42.7410972736588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",2007,"S13","A",3,NA,NA,NA,NA,NA,NA,1,28,132.705549024305,22.4051860596728,15.438446003889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.361001556826,77.4216846870461,42.7410972736588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",2007,"S13","A",4,NA,NA,NA,NA,NA,NA,1,29,132.705549024305,22.4051860596728,15.438446003889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.361001556826,77.4216846870461,42.7410972736588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",2007,"S13","A",5,NA,NA,NA,NA,NA,NA,1,30,132.705549024305,22.4051860596728,15.438446003889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.361001556826,77.4216846870461,42.7410972736588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",2007,"S15","B",1,NA,NA,NA,NA,NA,NA,1,1,123.336061189628,19.2454011153595,15.0989339915025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.654047264182,75.8078599788763,40.9587115850955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",2007,"S15","B",2,NA,NA,NA,NA,NA,NA,1,2,123.336061189628,19.2454011153595,15.0989339915025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.654047264182,75.8078599788763,40.9587115850955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",2007,"S15","B",3,NA,NA,NA,NA,NA,NA,1,3,123.336061189628,19.2454011153595,15.0989339915025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.654047264182,75.8078599788763,40.9587115850955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",2007,"S15","B",4,NA,NA,NA,NA,NA,NA,1,4,123.336061189628,19.2454011153595,15.0989339915025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.654047264182,75.8078599788763,40.9587115850955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",2007,"S15","B",5,NA,NA,NA,NA,NA,NA,1,5,123.336061189628,19.2454011153595,15.0989339915025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.654047264182,75.8078599788763,40.9587115850955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2007,"S16","C",1,NA,NA,NA,NA,NA,NA,1,6,123.221259275505,19.2458532517699,15.131300644117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.612258637459,75.7460359057766,40.9090176313797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",2007,"S16","C",2,NA,NA,NA,NA,NA,NA,1,7,123.221259275505,19.2458532517699,15.131300644117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.612258637459,75.7460359057766,40.9090176313797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",2007,"S16","C",3,NA,NA,NA,NA,NA,NA,1,8,123.221259275505,19.2458532517699,15.131300644117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.612258637459,75.7460359057766,40.9090176313797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",2007,"S16","C",4,NA,NA,NA,NA,NA,NA,1,9,123.221259275505,19.2458532517699,15.131300644117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.612258637459,75.7460359057766,40.9090176313797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",2007,"S16","C",5,NA,NA,NA,NA,NA,NA,1,10,123.221259275505,19.2458532517699,15.131300644117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.612258637459,75.7460359057766,40.9090176313797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",2008,"S02","B",1,0.35876017311759,0.0805347600856785,0.219757413752832,0.0747544122813174,0.139002759364758,0.063299187493481,2,11,86.6011720197566,16.8032099289818,0,41.8750534875582,132.615269878198,22.3666057773797,15.4290841344034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.124004113697,71.3691142618115,39.5329649636846,47.7388548234716,110.355718259041,77.3912147797822,42.709174481313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",2008,"S02","B",2,0.485975204216166,0.0824919641709338,0.304463991888506,0.0673902323711638,0.18151121232766,0.0674963387811342,2,12,86.6011720197566,16.8032099289818,0,41.8750534875582,132.615269878198,22.3666057773797,15.4290841344034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.124004113697,71.3691142618115,39.5329649636846,47.7388548234716,110.355718259041,77.3912147797822,42.709174481313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",2008,"S02","B",3,0.37943832442395,0.0777673301624817,0.193396671902311,0.0670688375549211,0.186041652521639,0.0745339943048329,2,13,86.6011720197566,16.8032099289818,0,41.8750534875582,132.615269878198,22.3666057773797,15.4290841344034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.124004113697,71.3691142618115,39.5329649636846,47.7388548234716,110.355718259041,77.3912147797822,42.709174481313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",2008,"S02","B",4,0.465233421029817,0.0731185578214258,0.283307518310114,0.0625760142654018,0.181925902719703,0.0766253267109996,2,14,86.6011720197566,16.8032099289818,0,41.8750534875582,132.615269878198,22.3666057773797,15.4290841344034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.124004113697,71.3691142618115,39.5329649636846,47.7388548234716,110.355718259041,77.3912147797822,42.709174481313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",2008,"S02","B",5,0.413852919996772,0.0844820192754235,0.194066232226338,0.0747550932563866,0.219786687770434,0.074908905577513,2,15,86.6011720197566,16.8032099289818,0,41.8750534875582,132.615269878198,22.3666057773797,15.4290841344034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.124004113697,71.3691142618115,39.5329649636846,47.7388548234716,110.355718259041,77.3912147797822,42.709174481313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",2008,"S10","B",1,0.407275498204844,0.0906569895397108,0.20845194001209,0.086989708673998,0.198823558192753,0.0848862579376655,2,6,98.8031817073522,18.0171051328241,1.09700505164755,37.1593420269734,150.881609726384,16.8651069123508,14.0647984769418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.847942390327,72.7515366104942,40.8010152071553,43.5996329196703,113.094222045064,77.730942484096,41.9213882240504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",2008,"S10","B",2,0.444510240528836,0.0799884436067591,0.273258781705097,0.0723391307841503,0.171251458823738,0.0682593918618894,2,7,98.8031817073522,18.0171051328241,1.09700505164755,37.1593420269734,150.881609726384,16.8651069123508,14.0647984769418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.847942390327,72.7515366104942,40.8010152071553,43.5996329196703,113.094222045064,77.730942484096,41.9213882240504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",2008,"S10","B",3,0.384039034805842,0.101555636184158,0.188308456597377,0.0949549752541628,0.195730578208464,0.086731600790459,2,8,98.8031817073522,18.0171051328241,1.09700505164755,37.1593420269734,150.881609726384,16.8651069123508,14.0647984769418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.847942390327,72.7515366104942,40.8010152071553,43.5996329196703,113.094222045064,77.730942484096,41.9213882240504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",2008,"S10","B",4,0.376250131099755,0.084878930518931,0.175258145400229,0.0824405930498077,0.200991985699527,0.0770916698652561,2,9,98.8031817073522,18.0171051328241,1.09700505164755,37.1593420269734,150.881609726384,16.8651069123508,14.0647984769418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.847942390327,72.7515366104942,40.8010152071553,43.5996329196703,113.094222045064,77.730942484096,41.9213882240504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",2008,"S10","B",5,0.361915012089161,0.0974584146405612,0.18804861864183,0.0886345411826549,0.173866393447331,0.0948528738595156,2,10,98.8031817073522,18.0171051328241,1.09700505164755,37.1593420269734,150.881609726384,16.8651069123508,14.0647984769418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.847942390327,72.7515366104942,40.8010152071553,43.5996329196703,113.094222045064,77.730942484096,41.9213882240504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",2008,"S16","C",1,0.406749551474784,0.109395995181257,0.169003035966769,0.0941080073385821,0.237746515508015,0.0926543848048587,2,1,83.2919025154588,15.1562143157406,0.213857978257633,41.1656383511773,123.221259275505,19.2458532517699,15.131300644117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.939900013164,70.5151401046652,38.6191057313745,44.0769208162377,109.612258637459,75.7460359057766,40.9090176313797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",2008,"S16","C",2,0.506406196347594,0.0827494189695298,0.342434066109984,0.0840932907288862,0.16397213023761,0.0960427564871607,2,2,83.2919025154588,15.1562143157406,0.213857978257633,41.1656383511773,123.221259275505,19.2458532517699,15.131300644117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.939900013164,70.5151401046652,38.6191057313745,44.0769208162377,109.612258637459,75.7460359057766,40.9090176313797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",2008,"S16","C",3,0.769022599280084,0.0764819399017397,0.43936306559237,0.0653446769710317,0.329659533687715,0.0762612587846602,2,3,83.2919025154588,15.1562143157406,0.213857978257633,41.1656383511773,123.221259275505,19.2458532517699,15.131300644117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.939900013164,70.5151401046652,38.6191057313745,44.0769208162377,109.612258637459,75.7460359057766,40.9090176313797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",2008,"S16","C",4,0.651212742284171,0.150176339897095,0.324258149258149,0.167067347969933,0.326954593026022,0.161495451668677,2,4,83.2919025154588,15.1562143157406,0.213857978257633,41.1656383511773,123.221259275505,19.2458532517699,15.131300644117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.939900013164,70.5151401046652,38.6191057313745,44.0769208162377,109.612258637459,75.7460359057766,40.9090176313797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",2008,"S16","C",5,0.654578754578755,0.153950649151507,0.314178850250279,0.157290223256,0.340399904328476,0.163069499092279,2,5,83.2919025154588,15.1562143157406,0.213857978257633,41.1656383511773,123.221259275505,19.2458532517699,15.131300644117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.939900013164,70.5151401046652,38.6191057313745,44.0769208162377,109.612258637459,75.7460359057766,40.9090176313797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",2009,"S02","B",1,0.349678029556402,0.0895845448669007,0.2078588561135,0.0757007983263994,0.141819173442902,0.0714366814151759,3,11,23.6982508953773,27.2830313805013,10.7401655787376,106.894818825083,86.6011720197566,16.8032099289818,0,41.8750534875582,132.615269878198,22.3666057773797,15.4290841344034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.629084736209,63.9249223938822,37.1911891574705,39.8141278763776,105.124004113697,71.3691142618115,39.5329649636846,47.7388548234716,110.355718259041,77.3912147797822,42.709174481313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",2009,"S02","B",2,0.509604441907626,0.0927546323853427,0.292209785153173,0.0806486997379,0.217394656754453,0.0705195613909047,3,12,23.6982508953773,27.2830313805013,10.7401655787376,106.894818825083,86.6011720197566,16.8032099289818,0,41.8750534875582,132.615269878198,22.3666057773797,15.4290841344034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.629084736209,63.9249223938822,37.1911891574705,39.8141278763776,105.124004113697,71.3691142618115,39.5329649636846,47.7388548234716,110.355718259041,77.3912147797822,42.709174481313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",2009,"S02","B",3,0.415405457340995,0.0960399599969564,0.296489402737744,0.0885797901007575,0.118916054603251,0.0753207113883698,3,13,23.6982508953773,27.2830313805013,10.7401655787376,106.894818825083,86.6011720197566,16.8032099289818,0,41.8750534875582,132.615269878198,22.3666057773797,15.4290841344034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.629084736209,63.9249223938822,37.1911891574705,39.8141278763776,105.124004113697,71.3691142618115,39.5329649636846,47.7388548234716,110.355718259041,77.3912147797822,42.709174481313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
